gene	y_probability
9606.ENSP00000371886	0.00017001504298078492
9606.ENSP00000472546	0.00018231099813026123
9606.ENSP00000382434	0.00016678936312951995
9606.ENSP00000364257	0.00014295591813110055
9606.ENSP00000261597	0.0015386595754848114
9606.ENSP00000295256	0.004384733420735027
9606.ENSP00000354511	0.0007848163094537278
9606.ENSP00000447149	0.0031278589321948403
9606.ENSP00000278353	0.0004278490192015219
9606.ENSP00000363794	0.000534028473454675
9606.ENSP00000466799	0.00010825437602897067
9606.ENSP00000226444	0.0003949763877241561
9606.ENSP00000445122	9.678033152719279e-05
9606.ENSP00000358903	0.00012085591898748537
9606.ENSP00000369927	0.00025412857077455355
9606.ENSP00000451406	0.00012210074861479956
9606.ENSP00000379683	0.0005921577302592768
9606.ENSP00000378972	0.0004817436654495679
9606.ENSP00000305974	0.010634246038579447
9606.ENSP00000301645	0.001011815950963713
9606.ENSP00000201586	7.103400088182989e-05
9606.ENSP00000217961	0.00014392946017274423
9606.ENSP00000440689	0.0005664174178163803
9606.ENSP00000222002	0.00020335591518835292
9606.ENSP00000379512	0.0005227659917090728
9606.ENSP00000378426	0.00028745463839542884
9606.ENSP00000360028	9.54520949956148e-05
9606.ENSP00000241337	0.00011113720118328054
9606.ENSP00000358851	0.0001029295174382751
9606.ENSP00000211122	9.54520949956148e-05
9606.ENSP00000311469	0.0004709461470116972
9606.ENSP00000420168	0.00017609136781349732
9606.ENSP00000256593	9.841119685122304e-05
9606.ENSP00000290765	0.0002778434640174424
9606.ENSP00000335620	0.00011952692033178403
9606.ENSP00000356864	0.0002621785766094186
9606.ENSP00000360002	0.00010499923736609634
9606.ENSP00000256594	0.0001427154839826056
9606.ENSP00000358727	0.00027320675824782527
9606.ENSP00000345023	0.00019256185921413376
9606.ENSP00000482639	9.519956592204403e-05
9606.ENSP00000209929	1.2605645687211005e-05
9606.ENSP00000353820	0.005169284823102709
9606.ENSP00000480004	4.445108467526595e-05
9606.ENSP00000332679	7.018602283984919e-05
9606.ENSP00000336528	0.005496053920701618
9606.ENSP00000362123	0.0003263694652025244
9606.ENSP00000383364	0.00019972821875568252
9606.ENSP00000215885	0.00013532155949453766
9606.ENSP00000364249	0.00012908588660017037
9606.ENSP00000247992	0.00012651146465494968
9606.ENSP00000243501	0.00017339826178297996
9606.ENSP00000364243	0.00012669328388313902
9606.ENSP00000393847	0.00022673879578854293
9606.ENSP00000364246	0.00023172885083499082
9606.ENSP00000320337	0.0002123273856547536
9606.ENSP00000360247	6.680089984327277e-05
9606.ENSP00000330442	0.00028375966328821886
9606.ENSP00000458832	0.00017681206896307295
9606.ENSP00000447173	0.00025242842738423257
9606.ENSP00000262623	0.00011301894973619051
9606.ENSP00000216540	0.005421402345512534
9606.ENSP00000263817	0.012339401869295637
9606.ENSP00000261196	0.014251520880812074
9606.ENSP00000441269	8.744400103613591e-05
9606.ENSP00000355930	0.00018735669429587612
9606.ENSP00000289575	0.014431373477261103
9606.ENSP00000256958	0.014462572913107246
9606.ENSP00000337335	0.0048945190381900735
9606.ENSP00000370254	8.889815099079105e-05
9606.ENSP00000356959	0.0014980305088526894
9606.ENSP00000478255	0.014699056633334689
9606.ENSP00000416002	0.00040003479013622664
9606.ENSP00000286479	4.246135191480193e-05
9606.ENSP00000353720	0.001960387836005671
9606.ENSP00000274000	0.00010028834818317076
9606.ENSP00000290349	0.00012535953254459153
9606.ENSP00000480443	5.34872223899608e-05
9606.ENSP00000317842	0.0017312823244566321
9606.ENSP00000290354	7.724370760561129e-05
9606.ENSP00000254090	0.00010209365277241266
9606.ENSP00000356723	1.816723556475565e-05
9606.ENSP00000356729	1.6536696507358742e-05
9606.ENSP00000380432	0.00466678453200159
9606.ENSP00000236671	0.00010910688821488757
9606.ENSP00000432083	0.002557055745225648
9606.ENSP00000001008	6.62420174091597e-05
9606.ENSP00000215832	0.0006017803835556686
9606.ENSP00000360609	0.000762378512076463
9606.ENSP00000335153	0.0030825261903285974
9606.ENSP00000263025	0.000978688178454341
9606.ENSP00000302961	0.0010636771815252747
9606.ENSP00000012443	4.94657376448796e-05
9606.ENSP00000269305	0.007038127680275454
9606.ENSP00000354558	0.0004388707778673774
9606.ENSP00000303754	5.273599694446564e-05
9606.ENSP00000482075	0.00032368125110300713
9606.ENSP00000325120	0.00013817088895787458
9606.ENSP00000343925	0.0001589733736712689
9606.ENSP00000444810	0.00010448491727122291
9606.ENSP00000231509	0.000364190059035287
9606.ENSP00000478561	0.00035781805059501324
9606.ENSP00000354687	9.824711637164668e-05
9606.ENSP00000478570	0.00046200179054316833
9606.ENSP00000333994	4.519786861168586e-05
9606.ENSP00000378402	0.0002492312385495659
9606.ENSP00000362680	0.0045499463668908025
9606.ENSP00000361930	0.00012012139946575987
9606.ENSP00000379140	0.000197125197704679
9606.ENSP00000349960	0.0035013839686000798
9606.ENSP00000366488	0.0003698006225758943
9606.ENSP00000309591	0.00033317820987579215
9606.ENSP00000248553	9.543266268494537e-05
9606.ENSP00000359719	0.00033056253523207487
9606.ENSP00000449404	5.32005767925867e-05
9606.ENSP00000481878	0.0003445573444154646
9606.ENSP00000303394	5.986865453599732e-05
9606.ENSP00000344456	0.004409975838725104
9606.ENSP00000394485	0.0004859099165221075
9606.ENSP00000329357	0.00029674996287198035
9606.ENSP00000427793	4.13220521049016e-05
9606.ENSP00000203664	2.1551161554799802e-05
9606.ENSP00000444357	3.306817948601577e-05
9606.ENSP00000479618	0.0010791283240086911
9606.ENSP00000384851	4.267591421945763e-05
9606.ENSP00000264867	0.0005450067011282028
9606.ENSP00000263918	5.4156793185933636e-05
9606.ENSP00000361021	0.0005653628257915776
9606.ENSP00000211287	8.198672799009981e-05
9606.ENSP00000349467	7.976236800075522e-05
9606.ENSP00000394560	0.0001115253406167618
9606.ENSP00000215659	9.394571670400617e-05
9606.ENSP00000451828	0.003915306582586391
9606.ENSP00000364298	1.03698159828281e-05
9606.ENSP00000418915	0.00022962352061251721
9606.ENSP00000333685	0.00017513568937230022
9606.ENSP00000256078	0.000511851997106125
9606.ENSP00000407586	0.0008516219033244778
9606.ENSP00000291295	5.714646946643944e-05
9606.ENSP00000378974	0.0008102497315986643
9606.ENSP00000227507	0.0005634240731655909
9606.ENSP00000229795	0.0003052679952038763
9606.ENSP00000352157	0.00011267533064523537
9606.ENSP00000418447	0.00019263304197151743
9606.ENSP00000324270	2.989064173249724e-05
9606.ENSP00000262320	0.00010161052024270064
9606.ENSP00000360266	0.001043518134672692
9606.ENSP00000332973	0.00030629314679123484
9606.ENSP00000286548	0.0003935159455987979
9606.ENSP00000381070	0.00019858074728545496
9606.ENSP00000409581	0.00023158141403828919
9606.ENSP00000324806	0.000292834027252643
9606.ENSP00000304895	0.0003108673224152292
9606.ENSP00000386444	9.795345412168057e-05
9606.ENSP00000277541	0.0004757428943511591
9606.ENSP00000480158	0.00027738042964836916
9606.ENSP00000292614	0.00014674252278657033
9606.ENSP00000473172	0.0001949477994285336
9606.ENSP00000478303	0.00020455509124435805
9606.ENSP00000370625	0.00041267914049161535
9606.ENSP00000368880	0.00041119229846103
9606.ENSP00000398698	0.0013625989913536277
9606.ENSP00000414303	0.0002872846006667747
9606.ENSP00000346839	0.0009998423449565288
9606.ENSP00000385675	0.0006149699210605733
9606.ENSP00000263341	0.0004079798591738608
9606.ENSP00000341189	0.00027114339892138144
9606.ENSP00000275493	0.0030895651936791815
9606.ENSP00000252699	7.289671911374364e-05
9606.ENSP00000391669	0.00010939424495400748
9606.ENSP00000401764	1.7957653079993548e-05
9606.ENSP00000263253	0.0026555751858827617
9606.ENSP00000262367	0.0026434954640105054
9606.ENSP00000351407	9.912048180950802e-05
9606.ENSP00000212015	0.0006971146577111878
9606.ENSP00000297494	0.00020110436936976922
9606.ENSP00000272298	0.00012562404077070527
9606.ENSP00000387699	0.00057058867315526
9606.ENSP00000264110	0.00010973766026144195
9606.ENSP00000398632	0.0019408336970229009
9606.ENSP00000350512	0.00015648406794434164
9606.ENSP00000387784	0.00019775034201790983
9606.ENSP00000376345	0.0005548187935972757
9606.ENSP00000433623	0.00024390219696791596
9606.ENSP00000347188	9.821820777952079e-06
9606.ENSP00000343027	0.00025660576165867133
9606.ENSP00000401303	0.0002922187299054209
9606.ENSP00000340944	0.0004344655502751932
9606.ENSP00000262494	9.767250222155347e-05
9606.ENSP00000358867	0.00022287042336507622
9606.ENSP00000381775	7.748554459826593e-05
9606.ENSP00000293328	0.00012878149599627418
9606.ENSP00000358151	0.00027164580389742887
9606.ENSP00000312999	0.00025017396427572076
9606.ENSP00000478892	0.00011024045337729972
9606.ENSP00000361405	0.00021944444514520995
9606.ENSP00000229239	0.001738909079001849
9606.ENSP00000354394	0.0002623912316959805
9606.ENSP00000291009	1.675420650266128e-05
9606.ENSP00000327801	0.00022594223323384462
9606.ENSP00000288135	0.0007286526043344409
9606.ENSP00000311032	0.0004223126410114949
9606.ENSP00000341208	0.0001607335452206871
9606.ENSP00000357643	9.279762624271613e-05
9606.ENSP00000269571	0.0004766166586618259
9606.ENSP00000334448	0.000205910197923598
9606.ENSP00000296511	0.00013045912017331767
9606.ENSP00000368632	0.00012168423480052
9606.ENSP00000264657	0.0007756594234075109
9606.ENSP00000263967	0.00033753995346340223
9606.ENSP00000289316	0.00017531897277638464
9606.ENSP00000434024	0.00028245223916108
9606.ENSP00000274764	0.0001854031376534025
9606.ENSP00000482674	0.00017406532301991146
9606.ENSP00000340330	0.00032975556521443444
9606.ENSP00000483903	0.00016604720139707182
9606.ENSP00000376077	0.000551248748991328
9606.ENSP00000476136	0.00018113157535836537
9606.ENSP00000382423	7.944080483404278e-05
9606.ENSP00000368924	6.534467904177813e-05
9606.ENSP00000221859	0.00017232762227150066
9606.ENSP00000260947	8.44828709227926e-05
9606.ENSP00000375942	0.0011192540319039102
9606.ENSP00000368458	0.0001892648827864414
9606.ENSP00000256443	0.00010730952426986003
9606.ENSP00000369497	0.0001050010967895005
9606.ENSP00000342889	0.00015380643524791617
9606.ENSP00000302111	4.454890211246012e-05
9606.ENSP00000219252	0.00040378789974834496
9606.ENSP00000370125	3.2608978935889426e-05
9606.ENSP00000352257	0.0001468354676909553
9606.ENSP00000216714	7.315557664047993e-05
9606.ENSP00000301788	0.0003257877125798175
9606.ENSP00000403852	0.00021301987462894403
9606.ENSP00000418960	0.00045722530103625643
9606.ENSP00000324124	0.00017355357944920467
9606.ENSP00000272645	0.0001311887697542554
9606.ENSP00000305480	9.929707719475776e-05
9606.ENSP00000355759	0.00017846222362442383
9606.ENSP00000383042	0.0001711259777745533
9606.ENSP00000415536	0.0001969846086602998
9606.ENSP00000445162	6.981019541444733e-05
9606.ENSP00000261245	8.356540254146281e-05
9606.ENSP00000378492	4.579802157607625e-05
9606.ENSP00000340823	7.834282570107489e-05
9606.ENSP00000384863	0.00021001907580078005
9606.ENSP00000381098	4.3254389134470296e-05
9606.ENSP00000248564	0.00010649333642902258
9606.ENSP00000360141	0.0002455371150864074
9606.ENSP00000232564	0.0001580770230870918
9606.ENSP00000261837	0.00025635492291327464
9606.ENSP00000305260	0.0001617568552397401
9606.ENSP00000229264	0.00017357725169595388
9606.ENSP00000225577	0.000143992134366809
9606.ENSP00000219476	7.861566982892187e-05
9606.ENSP00000354718	2.510697064962946e-05
9606.ENSP00000339191	0.0008698237144311712
9606.ENSP00000244050	0.00017613228665610062
9606.ENSP00000269141	0.00019126078887863007
9606.ENSP00000265171	0.0005205646631165852
9606.ENSP00000261769	0.0005075318404948856
9606.ENSP00000380034	0.00014324284636801188
9606.ENSP00000385216	0.0016879602932328606
9606.ENSP00000342235	0.00014495461268480904
9606.ENSP00000250495	0.0001948616811923185
9606.ENSP00000354340	4.32118888257769e-05
9606.ENSP00000248437	8.726358890366958e-05
9606.ENSP00000297185	0.0001793338231302336
9606.ENSP00000405890	6.75881004349441e-05
9606.ENSP00000351446	0.00020409245337378647
9606.ENSP00000477213	2.7242260547085305e-05
9606.ENSP00000269321	4.702126274285367e-05
9606.ENSP00000270142	0.0002149237429556853
9606.ENSP00000226574	0.0002576971382452598
9606.ENSP00000384273	0.0004047459754651845
9606.ENSP00000232165	0.00010811675073087131
9606.ENSP00000360493	0.0002704650593408422
9606.ENSP00000222254	0.0001342611096494822
9606.ENSP00000428056	0.0005908130142511
9606.ENSP00000278568	9.628601458414766e-05
9606.ENSP00000359073	6.986771779889376e-05
9606.ENSP00000302665	0.00033506090206042704
9606.ENSP00000356954	8.97691479273049e-05
9606.ENSP00000268035	0.000210428525683858
9606.ENSP00000267101	0.0001704828234918064
9606.ENSP00000449328	0.000303590341550137
9606.ENSP00000261900	7.207639927759211e-05
9606.ENSP00000323889	5.0513483270066294e-05
9606.ENSP00000258149	0.0004992254705358686
9606.ENSP00000354720	0.0001265787080628779
9606.ENSP00000323421	6.082936507794185e-05
9606.ENSP00000168216	7.587798697984843e-05
9606.ENSP00000400717	0.00012531646431295627
9606.ENSP00000262741	0.00010711069000453259
9606.ENSP00000437955	0.000851402982630862
9606.ENSP00000078429	0.00016511569302070478
9606.ENSP00000381339	7.692618229846227e-05
9606.ENSP00000262958	0.0001195990805055929
9606.ENSP00000354896	5.524424052543978e-05
9606.ENSP00000306138	6.453316278658272e-05
9606.ENSP00000365807	0.00011347887832215153
9606.ENSP00000234371	2.316714517622537e-05
9606.ENSP00000365006	2.7766313637145194e-05
9606.ENSP00000216037	0.000245202451322944
9606.ENSP00000375892	0.00011499225075168259
9606.ENSP00000080059	8.393342199987428e-05
9606.ENSP00000296417	0.00024856830095293196
9606.ENSP00000308405	0.0002030472542726841
9606.ENSP00000367022	0.00022634418903248418
9606.ENSP00000302967	0.0001910105906755398
9606.ENSP00000320147	0.00032932903895583953
9606.ENSP00000278823	5.379987009076053e-05
9606.ENSP00000328484	0.000197300748388274
9606.ENSP00000268712	0.00043980678412288294
9606.ENSP00000484261	0.00016026101035059443
9606.ENSP00000332194	0.0002597773933734216
9606.ENSP00000333633	6.132800704414738e-05
9606.ENSP00000384018	0.00032352708930108144
9606.ENSP00000430432	0.010461891917900154
9606.ENSP00000383973	4.380902182198197e-05
9606.ENSP00000362592	0.00017287116779586578
9606.ENSP00000341094	0.00019129160982798638
9606.ENSP00000362649	0.0007474281808674158
9606.ENSP00000438553	0.00015745834569001947
9606.ENSP00000348056	0.0007648191805273714
9606.ENSP00000263754	0.0002886873049436693
9606.ENSP00000254227	0.002259636366516753
9606.ENSP00000341940	7.065509591129763e-05
9606.ENSP00000427514	0.00034813597537791316
9606.ENSP00000305422	0.00011886431786334493
9606.ENSP00000253023	5.8675105519967496e-05
9606.ENSP00000364893	6.559760359539269e-05
9606.ENSP00000159111	3.891031245330274e-05
9606.ENSP00000395654	0.00030818476808880765
9606.ENSP00000301067	8.901958033344178e-05
9606.ENSP00000337976	7.160303314902247e-05
9606.ENSP00000398837	0.0003678239543177821
9606.ENSP00000254846	0.00010386107879264443
9606.ENSP00000350071	2.0629805638690937e-05
9606.ENSP00000257904	0.00013019979306508632
9606.ENSP00000267163	0.0002829796531953261
9606.ENSP00000262188	0.0002965874162879156
9606.ENSP00000323967	7.457224964991405e-05
9606.ENSP00000265773	0.00011799929969427715
9606.ENSP00000415151	0.0005960236737009558
9606.ENSP00000300305	0.00011699251104955796
9606.ENSP00000320485	9.147326766542002e-05
9606.ENSP00000307684	4.971731057820103e-05
9606.ENSP00000263181	4.762583612923766e-05
9606.ENSP00000216911	0.0001499723585727832
9606.ENSP00000425979	7.278127552279099e-05
9606.ENSP00000484824	0.0001021384726378366
9606.ENSP00000359424	0.00012617761030205273
9606.ENSP00000295025	6.342362455618348e-05
9606.ENSP00000356426	5.7320493827446485e-05
9606.ENSP00000348632	2.249655481965679e-05
9606.ENSP00000368884	3.266703251366347e-05
9606.ENSP00000337088	7.584063712878569e-05
9606.ENSP00000378669	8.733124912213336e-05
9606.ENSP00000302150	0.0001039899887414714
9606.ENSP00000335357	5.2030127706145424e-05
9606.ENSP00000287394	4.682549053654553e-05
9606.ENSP00000342307	0.00020528662578222595
9606.ENSP00000301071	5.943921263334125e-05
9606.ENSP00000301072	4.1395909027379695e-05
9606.ENSP00000167586	3.118083544024635e-05
9606.ENSP00000252242	4.693577791411454e-05
9606.ENSP00000221992	4.175533016558855e-05
9606.ENSP00000482704	5.466589461601918e-05
9606.ENSP00000379138	0.00011608529018370822
9606.ENSP00000393312	0.00015901668918255656
9606.ENSP00000259915	0.0007027869747097522
9606.ENSP00000239374	7.375707162216389e-06
9606.ENSP00000307235	8.186955081014181e-05
9606.ENSP00000434516	0.00028437813669046755
9606.ENSP00000377001	4.676674036263275e-05
9606.ENSP00000379097	6.168447602458784e-05
9606.ENSP00000295400	7.640514995024386e-05
9606.ENSP00000331746	8.33563296992951e-05
9606.ENSP00000282091	0.00015188197023004315
9606.ENSP00000264515	0.00013104846454905692
9606.ENSP00000274031	4.6016005267655786e-05
9606.ENSP00000376436	7.457312456334176e-05
9606.ENSP00000324404	6.959887499717117e-05
9606.ENSP00000384849	0.00013406777488382643
9606.ENSP00000362361	8.78148712911929e-05
9606.ENSP00000266970	0.00016871429953203525
9606.ENSP00000319104	6.254275426027633e-05
9606.ENSP00000184956	3.8925761789881526e-05
9606.ENSP00000361066	0.00012083161238775557
9606.ENSP00000333188	3.29002892276459e-05
9606.ENSP00000324856	6.856308369730129e-05
9606.ENSP00000235372	1.5504260794806665e-05
9606.ENSP00000355924	2.280095906633926e-05
9606.ENSP00000395929	1.9732875911476824e-05
9606.ENSP00000364678	0.00037819616873247176
9606.ENSP00000419184	3.55400707142827e-05
9606.ENSP00000359531	0.0001019676808083828
9606.ENSP00000323858	0.00012068063062031194
9606.ENSP00000318966	7.073302421885083e-05
9606.ENSP00000413035	2.5608502545686017e-05
9606.ENSP00000222693	3.532747051479665e-05
9606.ENSP00000358953	8.83763679512228e-06
9606.ENSP00000245919	3.505011645323074e-05
9606.ENSP00000306245	0.0005369600175828109
9606.ENSP00000201031	3.688488724844436e-05
9606.ENSP00000250448	7.01803174249238e-05
9606.ENSP00000476960	0.0004928555325029974
9606.ENSP00000264606	0.00011928336814626651
9606.ENSP00000385824	0.00020011111819437746
9606.ENSP00000441875	4.2684357792973166e-05
9606.ENSP00000265333	0.00017596302776686667
9606.ENSP00000250003	0.0001068201029538797
9606.ENSP00000262160	0.00030950594341975634
9606.ENSP00000341551	0.0002418976343465076
9606.ENSP00000482954	6.258232233871672e-05
9606.ENSP00000222139	6.713991868670396e-05
9606.ENSP00000365858	9.640324038038234e-05
9606.ENSP00000312652	0.00031574690182735725
9606.ENSP00000339992	6.154858424948302e-05
9606.ENSP00000370532	4.908609320495466e-05
9606.ENSP00000386665	7.915816123268701e-05
9606.ENSP00000339495	3.070760021997918e-05
9606.ENSP00000274255	7.106759463843986e-05
9606.ENSP00000296930	0.00019095372189963537
9606.ENSP00000352516	0.00013289247653391063
9606.ENSP00000328547	7.286640935950623e-05
9606.ENSP00000340507	7.340035424904012e-05
9606.ENSP00000252818	5.466242618866157e-05
9606.ENSP00000325690	0.00041165781429681325
9606.ENSP00000360305	1.0799502127851847e-05
9606.ENSP00000399968	0.0003302849208004503
9606.ENSP00000406162	0.00021935651703869374
9606.ENSP00000309572	0.00014922203908055958
9606.ENSP00000382688	3.458973494998029e-05
9606.ENSP00000377969	0.00013289448780664948
9606.ENSP00000360025	4.1967251475511435e-05
9606.ENSP00000361777	4.203085469456222e-05
9606.ENSP00000329243	4.894634634319587e-05
9606.ENSP00000337060	9.85232278874556e-05
9606.ENSP00000358635	0.000102251082496576
9606.ENSP00000383063	0.00013134344725946524
9606.ENSP00000435412	5.860226241536491e-05
9606.ENSP00000276414	8.381934473293254e-05
9606.ENSP00000381185	9.405627231148926e-05
9606.ENSP00000308413	4.215513964717845e-05
9606.ENSP00000252137	1.8901257130295044e-05
9606.ENSP00000356438	0.0020705341581116446
9606.ENSP00000420514	3.903779771586551e-05
9606.ENSP00000376765	5.409572015485862e-05
9606.ENSP00000249636	6.696723973860065e-05
9606.ENSP00000379372	3.667600250611913e-05
9606.ENSP00000283875	6.264539268526029e-05
9606.ENSP00000356840	6.0818439249213634e-05
9606.ENSP00000452454	6.300404691200894e-05
9606.ENSP00000333326	2.893014318188728e-05
9606.ENSP00000314151	8.650874442315423e-05
9606.ENSP00000376611	3.0154789946130535e-05
9606.ENSP00000417864	1.1989066887366666e-05
9606.ENSP00000219431	1.97841549405412e-05
9606.ENSP00000325819	2.872266572777535e-05
9606.ENSP00000356162	2.021681095760557e-05
9606.ENSP00000253363	5.9355745769725905e-05
9606.ENSP00000368253	0.00015652827647404845
9606.ENSP00000242261	8.98662964106795e-05
9606.ENSP00000300651	0.00031692776021981244
9606.ENSP00000363929	0.00021497199043716075
9606.ENSP00000328773	1.815439975936002e-05
9606.ENSP00000217386	8.207269216792203e-05
9606.ENSP00000380281	2.9120257266577174e-05
9606.ENSP00000218089	4.67896730455037e-05
9606.ENSP00000297338	6.857858946153519e-05
9606.ENSP00000372689	3.995724227606611e-05
9606.ENSP00000230990	0.0001063534207583183
9606.ENSP00000290231	1.5336116147576827e-05
9606.ENSP00000299424	4.390282799413984e-05
9606.ENSP00000340896	9.52582809217612e-05
9606.ENSP00000323720	6.612310509970666e-05
9606.ENSP00000219406	1.7543119043626856e-05
9606.ENSP00000312649	3.511201522822147e-05
9606.ENSP00000323275	2.9840514655399317e-05
9606.ENSP00000360526	1.966756450559168e-05
9606.ENSP00000420095	1.1904694583585577e-05
9606.ENSP00000301396	6.256966719697377e-05
9606.ENSP00000337675	7.166839708839036e-06
9606.ENSP00000225792	0.00016334646795282916
9606.ENSP00000380033	0.00010755066902332465
9606.ENSP00000370896	1.4061740542058629e-05
9606.ENSP00000320949	4.313060514177625e-05
9606.ENSP00000467423	3.091157342536928e-05
9606.ENSP00000384708	4.2510370269372466e-05
9606.ENSP00000245479	0.00012436115313056882
9606.ENSP00000369816	3.880062492380163e-05
9606.ENSP00000331327	8.103337773579384e-05
9606.ENSP00000265165	8.146062253339203e-05
9606.ENSP00000452871	6.076041291620229e-05
9606.ENSP00000268489	9.31293002784988e-06
9606.ENSP00000281321	1.193056337465045e-05
9606.ENSP00000252542	5.812593642694307e-06
9606.ENSP00000369965	9.773926209727449e-05
9606.ENSP00000467579	1.1660943906205722e-05
9606.ENSP00000222305	2.6524264853377093e-05
9606.ENSP00000357000	4.3014102170708815e-05
9606.ENSP00000361664	1.683033417977164e-05
9606.ENSP00000359319	2.6985367946741238e-05
9606.ENSP00000283921	1.12500314312284e-05
9606.ENSP00000344173	2.410134723730318e-05
9606.ENSP00000356331	5.685105933126063e-05
9606.ENSP00000440125	4.2407612862804934e-05
9606.ENSP00000363193	5.7957455253128016e-05
9606.ENSP00000377686	4.8705316284997e-05
9606.ENSP00000337513	4.542167452839943e-05
9606.ENSP00000291527	3.513924372213022e-05
9606.ENSP00000366413	1.4473558068188603e-05
9606.ENSP00000230658	5.108477999438139e-05
9606.ENSP00000265276	4.035241485765081e-05
9606.ENSP00000334051	0.00013839797687374271
9606.ENSP00000370303	7.935222832470513e-06
9606.ENSP00000288266	5.8214953609862376e-05
9606.ENSP00000376269	8.237175916938446e-06
9606.ENSP00000366434	3.9752258126456836e-05
9606.ENSP00000357440	1.5958235963915283e-05
9606.ENSP00000324573	1.3857330585276182e-05
9606.ENSP00000377721	2.2917385281018668e-05
9606.ENSP00000427772	2.882460353651945e-05
9606.ENSP00000323816	1.8944145602953438e-05
9606.ENSP00000359575	2.367336319334301e-05
9606.ENSP00000310301	2.2292431849610968e-05
9606.ENSP00000255681	9.500708538868768e-06
9606.ENSP00000430690	2.5921080517794202e-05
9606.ENSP00000311219	9.531745316515132e-06
9606.ENSP00000352673	8.378776408380121e-06
9606.ENSP00000380759	1.078534287554301e-05
9606.ENSP00000463027	1.2983121900326324e-05
9606.ENSP00000456782	7.030088286808167e-06
9606.ENSP00000334840	1.161841092945489e-05
9606.ENSP00000420418	5.7847487522808775e-06
9606.ENSP00000302543	7.431818013357252e-06
9606.ENSP00000383820	8.381495918038815e-06
9606.ENSP00000360138	1.2187302144429331e-05
9606.ENSP00000382269	5.37725172430192e-06
9606.ENSP00000323978	3.729370914539761e-06
9606.ENSP00000357448	5.742176222943253e-06
9606.ENSP00000449960	7.370519476948544e-06
9606.ENSP00000456609	2.136509697662198e-05
9606.ENSP00000231572	0.00010211701535259254
9606.ENSP00000299529	1.793780929679962e-05
9606.ENSP00000341021	3.12913513098606e-05
9606.ENSP00000275764	3.945447933596307e-05
9606.ENSP00000482841	2.3202673700848467e-05
9606.ENSP00000240285	3.390050647856073e-05
9606.ENSP00000306606	0.0001514646713103231
9606.ENSP00000370639	6.495703305611161e-05
9606.ENSP00000261735	0.00012713865823465957
9606.ENSP00000358035	2.7499607794205704e-05
